RowID,PolType,PolicyNo,ForeName,Surname,Addr1,Addr2,Addr3,Postcode,DOB,mobile,eMail,RegNo,DrvLicNo,DeviceID,ABICode,ALFKey,Date_Inc,Date_Exp,OrinDate,CanDate
2129,Travel,TRA242210803,WILLIAM,Thompson,25 Jasmine Close,Preston,Lancashire,PR142AM,01/10/97,07458274880,WILLIAM_Thompson803@icloud.com,,,d52878819,,ALF8019278,07/09/16,29/08/18,29/11/16,27/02/18
2130,Travel,TRA269118570,PENELOPE,Robinson,218 Thorold Road,Salford,Greater Manchester,SF642FP,18/02/41,07251856427,PENELOPERobinson394@ee-mail.uk.com,,,d94780930,,ALF0090051,13/01/15,10/04/15,20/01/19,30/05/18
2131,HH,HH8987013476,VIOLET,Baker,543 Coniston Close,Chelmsford,Essex,CH752OD,04/12/93,07814913159,VIOLETBaker568@gmail.com,,,d46707044,,ALF9908813,08/03/19,24/01/15,03/03/15,05/07/18
2132,MP,MP2437673561,REGGIE,Smith,739 Walton Road,Northampton,Northamptonshire,NN586KT,13/07/44,07883810111,REGGIESmith@virgin.uk.mail,NB28PWS,Smith26760432,d19415294,abi87929280156,ALF7803204,22/12/15,16/04/17,10/06/15,07/01/18
2133,Motor,MOT357709011,ALICE,Jackson,505 Brisbane Garden,Preston,Lancashire,PR544PY,29/06/44,07464441337,A_Jackson643@icloud.com,AH77MIV,Jackson43216705,d24083110,abi17374434821,ALF3695196,12/10/16,18/04/16,04/06/16,26/01/15
2134,Travel,TRA828304266,BOBBY,Brown,949 New Street,Stoke-on-Trent,Staffordshire,ST625CL,02/03/58,07954681302,BOBBYBrown894@o2.com,,,d58271584,,ALF0523566,18/12/16,06/01/15,14/02/18,12/04/15
2135,Travel,TRA637882874,ISABELLE,Stevens,782 The Green,Middlesbrough,North Yorkshire,MB582DL,18/07/88,07310053819,ISABELLE_Stevens189@o2.co.uk,,,d17454785,,ALF3481351,13/05/16,23/03/15,06/07/17,16/05/18
2136,Travel,TRA097114758,FREYA,Jones,461 Thorold Road,Portsmouth,Hampshire,PO676PT,03/12/90,07349054876,FJones@ee.co.uk,,,d74821968,,ALF7727799,27/07/15,09/05/15,06/01/15,09/10/16
2137,HH,HH2327413849,AMBER,Clarke,296 Main Road,Norwich,Norfolk,NH450FL,05/03/51,07588919543,AClarke230@aol.mail.uk,,,d52160898,,ALF0751265,22/11/18,28/11/15,10/10/18,09/01/15
2138,HH,HH0564758755,RALPH,Lewis,373 Kings Road,Cambridge,Cambridgeshire,CE468PB,27/05/36,07442152721,RALPHLewis693@godaddy.com,,,d87041740,,ALF6030992,01/01/17,02/08/15,08/08/16,01/02/16
2139,Van,VAN398278480,CLARA,Holmes,314 Main Road,Dudley,West Midlands,DY783YS,20/02/54,07669545199,CLARAHolmes@googlemail.co.uk,SZ95LKA,Holmes57514030,d36014880,,ALF5689930,21/03/17,31/07/15,16/01/16,18/09/15
2140,HH,HH2575322652,EDWARD,Richardson,135 Vaughan Limes,Oxford,Oxfordshire,OX357AL,04/12/87,07968335052,ERichardson@godaddy.co.uk,,,d67914405,,ALF9523832,18/10/16,23/07/17,30/11/18,29/05/17
2141,Van,VAN290443722,ELLIE,Price,715 Kirklatch Court,Telford,Shropshire,TD631LJ,08/12/83,07186155148,ELLIE_Price208@virginmail.com,SL60HZV,Price87979980,d71758803,abi05425966369,ALF8632902,28/08/15,24/04/18,31/05/18,03/04/17
2142,HH,HH5576176928,SOPHIA,Collins,392 Primrose Hill,Portsmouth,Hampshire,PO494EW,02/02/91,07616684681,SOPHIA_Collins110@googlemail.com,,,d70418015,,ALF6568778,06/05/16,16/11/17,01/08/16,07/01/19
2143,MP,MP3010126536,VIOLET,Williams,631 Cresswell Moor,Mansfield,Nottinghamshire,MD645PG,24/04/50,07697223959,VIOLETWilliams@o2.co.uk,LS38WRG,William60606450,d82327568,abi45997333821,ALF3183798,23/11/16,06/03/17,23/05/18,24/06/15
2144,MP,MP8510112627,JACK,Lloyd,134 Constable Mead,Poole,Dorset,PE817KW,12/01/98,07857243393,JACK_Lloyd@hotmail.com,UG76IGS,Lloyd21504769,d93563497,abi72591052540,ALF2144573,26/02/19,04/05/18,05/02/15,15/04/16
2145,Van,VAN406157439,HUGO,Harrison,673 Dudley Road,Maidstone,Kent,MS240TW,07/09/73,07125857926,HHarrison478@googlemail.com,QM87ITU,Harriso28647244,d81092148,abi51293116712,ALF2705436,27/01/15,04/09/17,12/02/15,12/08/16
2146,Van,VAN406157439,ALFIE,Harrison,673 Dudley Road,Maidstone,Kent,MS240TW,30/09/99,07487002948,AHarrison@bt.com,QM87ITU,Harriso66271062,d81092148,abi51293116712,ALF2705436,27/01/15,04/09/17,12/02/15,12/08/16
2147,Loans,LOA694006124,RYAN,Powell,168 Beach Wynd,Portsmouth,Hampshire,PO202ZG,17/07/63,07760649573,RYAN_Powell@vodafone.uk,,,d33517229,,ALF7906054,11/02/17,25/02/18,07/09/17,
2148,HH,HH8731910490,RYAN,Evans,673 Water Street,Chesterfield,Derbyshire,CD289LG,26/12/54,07132284133,RYANEvans468@ee-mail.uk.com,,,d64930094,,ALF2513811,28/02/18,08/03/16,02/07/18,02/08/18
2149,Van,VAN131451341,HEIDI,Davies,7 West Street,Swansea,West Glamorgan,SA657WT,22/09/71,07611125743,HEIDI_Davies@vodafone.uk,EV46PAE,Davies32532292,d48289409,abi38105848199,ALF7130916,13/11/17,07/01/17,30/01/18,15/02/16
2150,HH,HH8226483053,STANLEY,Campbell,896 Ambleside Park,Ipswich,Suffolk,IP992EL,13/12/36,07557738793,S_Campbell290@virgin.uk.mail,,,d72431188,,ALF2364984,16/02/16,20/02/18,01/03/17,14/03/17
2151,Travel,TRA441677895,DYLAN,Matthews,15 High Street,London,Greater London,LO616VY,09/04/61,07711669264,DMatthews@yahoo.com,,,d86338533,,ALF8846416,06/04/17,30/09/16,13/09/16,31/08/15
2152,Loans,LOA593601902,FINLEY,Price,882 Sheridan Cedars,Wolverhampton,West Midlands,WV600QZ,10/06/46,07442556843,FINLEYPrice668@sky.com,,,d20949588,,ALF6083132,20/07/16,19/03/18,22/12/17,23/09/16
2153,Loans,LOA649850712,LOLA,Lee,405 West End,Stoke-on-Trent,Staffordshire,ST138SB,19/06/36,07767216210,LOLALee@yahoo.com,,,d51000642,,ALF3564252,28/12/18,21/10/16,09/04/19,19/02/19
2154,Loans,LOA087698923,LUNA,Young,96 Crawford Valley,Birmingham,West Midlands,BM577DH,16/02/52,07561652205,L_Young566@virgin.com,,,d94397920,,ALF9197129,18/12/18,09/03/18,20/03/16,31/10/17
2155,Van,VAN709504750,ELLIOT,Clark,932 Woodcroft Cloisters,Warrington,Cheshire,WA793CC,06/04/59,07799801591,ELLIOTClark@gmail.com,QA96ZQE,Clark75955412,d87630068,abi12293811421,ALF3104562,18/02/17,10/07/16,07/06/17,22/10/17
2156,Travel,TRA982409520,CHARLES,Knight,342 Kensington Piece,Doncaster,South Yorkshire,DR414LO,15/01/84,07224149504,CKnight269@ee.co.uk,,,d28704800,,ALF1396393,23/10/18,01/03/16,04/05/16,15/07/17
2157,Motor,MOT267483198,LEO,Wilkinson,341 Park Lane,Northampton,Northamptonshire,NN360TH,28/10/89,07178194698,LWilkinson673@gmail.com,QK40PTF,Wilkins71664966,d61653984,abi76297316338,ALF9253876,08/03/17,22/01/15,03/10/17,18/02/16
2158,Motor,MOT457977952,HARLEY,Cooper,765 Richmond Road,Bristol,Avon,BL386MF,24/08/72,07346942994,HARLEY_Cooper@gmail.com,OX71LLR,Cooper95778026,d79453926,abi60513204001,ALF4253331,12/05/16,11/12/15,08/01/18,17/02/18
2159,Motor,MOT685342207,ABIGAIL,Hussain,653 Broadway,Manchester,Greater Manchester,MN483NP,04/05/45,07066915445,ABIGAILHussain225@ee.com,BO81AHM,Hussain90379835,d88603537,abi02592550558,ALF6631982,15/09/15,04/01/19,27/01/15,29/10/15
2160,Van,VAN747479750,MILLIE,Scott,533 Park Road,Bournemouth,Dorset,BH540NW,14/03/58,07026752764,MScott@googlemail.com,PF96AKY,Scott16074908,d51622943,abi65845543513,ALF2424980,05/04/19,29/10/17,19/03/15,27/05/16
2161,Travel,TRA397425155,SIENNA,Hill,607 Grange Avenue,Leicester,Leicestershire,LC806HA,04/08/97,07504660824,SHill@googlemail.com,,,d61024725,,ALF6466966,03/02/17,08/04/17,14/07/17,08/03/18
2162,Loans,LOA439067321,ERIN,Cox,561 George Street,Bristol,Avon,BL681PT,17/09/81,07318835591,ECox@gmail.com,,,d46917677,,ALF6220943,11/12/17,14/08/16,25/04/15,19/02/18
2163,Van,VAN348123962,LYLA,Ward,943 Seafield Row,Mansfield,Nottinghamshire,MD924EW,04/12/60,07027303549,LWard@vodafone.com,UB84CCG,Ward98525975,d91759290,abi27510136218,ALF8432672,17/03/18,12/10/16,20/10/17,21/01/19
2164,Motor,MOT973201717,HOLLY,Cooper,500 George Street,Edinburgh,Midlothian,ED683LE,06/10/90,07566587715,HOLLYCooper993@plusnet.co.uk,JI87YTH,Cooper87124862,d26754055,abi23198017785,ALF7035565,10/10/15,19/05/17,15/03/15,27/05/18
2165,Van,VAN707509886,HARRISON,Butler,134 Frances Knoll,Ipswich,Suffolk,IP321YE,06/01/86,07263633572,HButler6@mail.com,JU63DPB,Butler80216500,d37299029,abi94138460603,ALF7458117,30/09/16,20/05/16,25/03/15,02/08/15
2166,Travel,TRA837121870,DEXTER,Lewis,301 Daleside,Mansfield,Nottinghamshire,MD103UJ,16/12/73,07874388188,DEXTER_Lewis212@virginmail.com,,,d61080007,,ALF4183265,05/09/16,01/08/17,30/09/17,18/02/19
2167,Loans,LOA624526111,MARIA,Kelly,774 Neptune Hollies,Bolton,Greater Manchester,BO108DT,22/03/81,07601329435,MKelly@ee.co.uk,,,d86300888,,ALF0139779,01/10/18,14/09/15,05/06/17,25/11/15
2168,Van,VAN436745612,JUDE,Harrison,21 Coniston Close,Middlesbrough,North Yorkshire,MB402ZT,24/12/92,07710140286,JUDEHarrison@sky.com,ZR77CZK,Harriso65605355,d71253916,abi66522210572,ALF0613349,25/03/19,08/01/18,09/11/15,21/05/17
2169,Motor,MOT220284369,ALBERT,White,305 Brisbane Garden,Stoke-on-Trent,Staffordshire,ST708DD,30/08/88,07526923358,ALBERT_White508@plusnet.co.uk,PE79YLF,White87382208,d67410418,abi82685331713,ALF5096668,01/12/15,13/02/16,17/06/18,22/01/17
2170,Motor,MOT709970141,ALBERT,White,305 Brisbane Garden,Stoke-on-Trent,Staffordshire,ST708DD,30/08/88,07526923358,ALBERT_White508@plusnet.co.uk,UL49GAD,White87382208,d67410418,abi78275810156,ALF5096668,02/08/18,08/06/15,03/07/16,13/05/18
2171,Motor,MOT559596293,ALBERT,White,305 Brisbane Garden,Stoke-on-Trent,Staffordshire,ST708DD,30/08/88,07526923358,ALBERT_White508@plusnet.co.uk,VK50DZV,White87382208,d67410418,abi29967045689,ALF5096668,07/02/15,22/03/16,10/02/16,21/08/15
2172,Van,VAN100667387,ORLA,Harris,958 Woodland Way,Belfast,Ulster,BF279OH,25/06/98,07485990189,OHarris252@mail.com,FY78EBJ,Harris73358316,d98985552,abi22146049018,ALF0321213,24/02/17,09/02/16,23/03/17,26/10/16
2173,Motor,MOT018265086,HALLIE,Russell,547 Larkfield Boulevard,Huddersfield,West Yorkshire,HD935YG,07/07/43,07708859908,HRussell420@o2.co.uk,UP79QVN,Russell36345898,d11511000,abi91710439033,ALF9442253,27/10/15,27/02/16,29/10/16,11/01/17
2174,HH,HH5098811191,AURORA,Scott,10 Jasmine Close,Glasgow,Clyde,GW405ZA,23/01/36,07233262410,AURORAScott@googlemail.com,,,d62679523,,ALF8515537,19/06/16,25/08/15,22/06/15,13/12/16
2175,Motor,MOT608283027,LIAM,Knight,136 Forest House Lane,Aberdeen,Highlands,AN156JN,17/02/88,07756847286,LKnight373@vodafone.com,MH31FLC,Knight71445443,d98765060,abi60162595763,ALF0101343,30/08/17,22/08/17,16/09/17,27/11/16
2176,MP,MP1805249911,SUMMER,Bennett,693 Princes Street,Luton,Bedfordshire,LU480NM,13/05/85,07524203165,SBennett@o2.co.uk,BM09SAO,Bennett76686581,d59570699,abi10330506145,ALF4706439,18/08/17,10/09/17,07/07/15,14/05/16
2177,Motor,MOT840747600,BLAKE,Russell,519 Nursery Lane,Chesterfield,Derbyshire,CD596VO,29/06/50,07547670258,BLAKERussell@aol.mail.uk,BD47ECD,Russell84129831,d32931285,abi97949695415,ALF5557601,04/04/17,09/07/18,30/07/16,14/05/15
2178,Loans,LOA529118926,FELIX,Robinson,527 South Street,Preston,Lancashire,PR233FL,13/05/77,07248073373,FRobinson@ee.co.uk,,,d68785902,,ALF7893624,16/12/17,12/09/18,19/01/15,07/04/18
2179,Motor,MOT980297979,ZARA,Davies,390 Kings Road,Telford,Shropshire,TD834QP,29/06/91,07673787792,ZARADavies611@icloud.com,WA89GBR,Davies64664095,d76624635,abi64702916116,ALF3693734,20/08/17,19/07/18,14/03/19,25/09/18
2180,Loans,LOA298128671,SOFIA,Jackson,367 The Mount,Coventry,West Midlands,CV990YS,18/11/63,07549236945,S_Jackson870@godaddy.com,,,d3618833,,ALF3510231,24/11/16,21/12/16,12/12/15,29/11/18
2181,MP,MP4709418042,GEORGIA,Stevens,930 Harding Leys,Coventry,West Midlands,CV364ZG,17/05/97,07855572049,GEORGIAStevens377@sky.com,WL90YPG,Stevens30595007,d5687650,abi93467839423,ALF0485093,16/07/16,02/02/18,04/03/18,01/12/15
2182,Travel,TRA096745131,FRANKIE,Stevens,318 Church Lane,London,Greater London,LO742OJ,28/06/01,07711310598,F_Stevens119@icloud.co.uk,,,d53071996,,ALF1316988,22/11/15,14/04/18,30/11/15,02/06/16
2183,Loans,LOA904085911,FINLEY,Moore,694 St Phillan's Lane,Sheffield,South Yorkshire,SH518JL,14/09/78,07635485952,FINLEYMoore@ee.co.uk,,,d80979665,,ALF8284535,18/04/19,26/03/19,11/10/18,31/05/18
2184,MP,MP2070215801,HUNTER,Thomas,731 Fowler Woodlands,Birmingham,West Midlands,BM869TV,07/08/91,07942110052,HUNTERThomas@yahoo.com,PM89KJG,Thomas51421474,d45886466,abi40225460599,ALF4031466,19/07/16,06/01/18,27/08/16,07/07/18
2185,MP,MP5601184056,HUNTER,Thomas,731 Fowler Woodlands,Birmingham,West Midlands,BM869TV,07/08/91,07942110052,HUNTERThomas@yahoo.com,KK61SXZ,Thomas51421474,d45886466,abi13018702449,ALF4031466,25/04/15,06/03/16,11/12/16,18/10/16
2186,Loans,LOA171151392,HUNTER,Thomas,731 Fowler Woodlands,Birmingham,West Midlands,BM869TV,07/08/91,07942110052,HUNTERThomas@yahoo.com,,,d45886466,,ALF4031466,05/11/18,07/02/18,05/03/18,26/01/17
2187,Travel,TRA582578709,HUNTER,Thomas,731 Fowler Woodlands,Birmingham,West Midlands,BM869TV,07/08/91,07942110052,HUNTERThomas@yahoo.com,,,d45886466,,ALF4031466,18/09/15,19/08/17,03/03/18,19/12/18
2188,MP,MP0756051793,HOLLY,Price,235 Water Street,Milton Keynes,Buckinghamshire,MK836JR,02/01/53,07649675687,HOLLY_Price@vodafone.com,ZB06VVD,Price28959476,d80426267,abi67046980522,ALF5018724,04/02/17,09/10/17,03/11/18,06/03/19
2189,Travel,TRA699097526,HANNAH,Mason,802 Milton Valley,Telford,Shropshire,TD686CN,13/09/78,07476262232,HMason764@o2.uk,,,d97543312,,ALF7483264,08/02/15,27/11/17,18/07/18,12/11/16
2190,Loans,LOA238544233,ORLA,Morris,485 Broadway,Milton Keynes,Buckinghamshire,MK655ME,04/11/47,07830443896,ORLAMorris942@gmail.com,,,d71175431,,ALF0232384,02/02/16,31/03/17,16/09/16,09/08/15
2191,Loans,LOA101074276,JOSEPH,Fisher,292 Primrose Hill,Brighton,East Sussex,BN241VW,12/04/95,07031722531,JOSEPHFisher252@plusnet.co.uk,,,d21925959,,ALF7315927,21/12/18,05/02/15,17/12/18,18/06/16
2192,Travel,TRA344580191,FINN,Singh,420 Bosworgey Close,Dudley,West Midlands,DY484VL,29/04/56,07482982836,F_Singh@virginmail.com,,,d71772681,,ALF5876700,09/11/15,14/12/16,12/03/15,18/12/18
2193,Van,VAN842999888,SOFIA,Thomas,491 North Road,Ipswich,Suffolk,IP850SE,16/01/56,07043932908,SThomas@plusnet.com,LL89CDF,Thomas23929210,d95245187,abi83482689840,ALF3330581,01/11/18,30/11/17,20/03/15,29/06/15
2194,Van,VAN506686213,TOBY,Mitchell,379 Kingsley Road,Derby,Derbyshire,DB907JS,24/11/71,07801450133,TOBY_Mitchell681@talktalk.net,GO11TRV,Mitchel23958732,d48945577,abi56497845781,ALF3549740,17/03/17,21/01/15,18/07/17,19/07/18
2195,MP,MP4299490624,SEBASTIAN,Marshall,274 Crawford Valley,Derby,Derbyshire,DB795AA,28/06/77,07809279999,SEBASTIANMarshall@aol.mail.uk,HA87CJR,Marshal22113340,d79765370,abi52538397863,ALF0677271,07/04/15,06/03/17,06/02/15,14/03/19
2196,HH,HH2602505727,ELIZA,Cooper,745 Kent Road,Coventry,West Midlands,CV160ZW,27/03/64,07279696572,ELIZACooper404@virgin.uk.mail,,,d92606355,,ALF2447392,21/09/16,23/12/18,19/05/17,27/07/16
2197,HH,HH9700189676,JAKE,Moore,608 Albert Road,Mansfield,Nottinghamshire,MD413GN,21/08/52,07108702161,JAKE_Moore310@yahoo.com,,,d18144028,,ALF1162711,04/09/15,24/03/16,04/06/17,21/12/18
2198,MP,MP1565182205,LUCAS,Richardson,347 Bosworgey Close,Norwich,Norfolk,NH179FE,03/05/38,07398345903,LUCASRichardson166@ee.com,JX17JJJ,Richard30757557,d17019094,abi10056703953,ALF6523322,10/06/18,10/01/19,12/08/18,16/04/15
2199,MP,MP1565182205,LUCAS,Richardson,347 Bosworgey Close,Norwich,Norfolk,NH179FE,03/05/38,07398345903,LUCASRichardson166@ee.com,IR12ZOJ,Richard30757557,d17019094,abi37831996790,ALF6523322,10/06/18,10/01/19,12/08/18,16/04/15
2200,MP,MP1565182205,LUCAS,Richardson,347 Bosworgey Close,Norwich,Norfolk,NH179FE,03/05/38,07398345903,LUCASRichardson166@ee.com,HK93MWE,Richard30757557,d17019094,abi72710890988,ALF6523322,10/06/18,10/01/19,12/08/18,16/04/15
2201,MP,MP1565182205,LUCAS,Richardson,347 Bosworgey Close,Norwich,Norfolk,NH179FE,03/05/38,07398345903,LUCASRichardson166@ee.com,OV58UUK,Richard30757557,d17019094,abi99621910847,ALF6523322,10/06/18,10/01/19,12/08/18,16/04/15
2202,Van,VAN095185361,EVIE,Matthews,815 Mayfield Avenue,Leicester,Leicestershire,LC288QB,09/07/44,07057223509,EVIE_Matthews915@ee.co.uk,HK33XYL,Matthew35483052,d88998663,abi04703581372,ALF9467078,13/05/17,23/02/18,22/06/17,15/11/17
2203,Travel,TRA035289498,FLORENCE,Allen,110 Main Road,Milton Keynes,Buckinghamshire,MK260GF,28/08/87,07970210878,FAllen@aol.mail.uk,,,d99623659,,ALF3364159,14/04/19,08/04/16,13/11/16,20/12/17
2204,HH,HH0430952782,DYLAN,Wilkinson,336 Bridle Parade,Poole,Dorset,PE783BA,10/11/73,07768967582,D_Wilkinson420@sky.com,,,d81286016,,ALF6156955,31/05/17,11/07/18,24/06/17,22/10/15
2205,MP,MP7450767788,MOHAMMAD,Robinson,959 New Road,Warrington,Cheshire,WA627TP,22/06/49,07668800248,MRobinson@virgin.com,GJ23SWY,Robinso68447606,d34825548,abi13502602910,ALF3644663,14/03/19,31/03/19,09/04/19,15/01/18
2206,MP,MP1123570619,HARRIET,Brown,530 Manor Park,Derby,Derbyshire,DB911ME,01/02/60,07109388282,HARRIET_Brown762@sky.com,RA53SEY,Brown61162395,d90631720,abi29153606179,ALF4034403,01/02/17,30/08/18,17/11/18,28/05/16
2207,Loans,LOA240059056,HARPER,Wilkinson,844 Richmond Road,Middlesbrough,North Yorkshire,MB581PL,18/10/35,07760891780,HWilkinson119@aol.com,,,d44798340,,ALF1190364,24/07/15,17/05/17,29/10/16,16/03/15
2208,Travel,TRA154470695,PHOEBE,Collins,836 Aberdeen Mead,Bolton,Greater Manchester,BO266OZ,22/12/76,07630793998,PHOEBE_Collins@virgin.uk.mail,,,d19090133,,ALF6098616,22/10/15,11/08/17,07/03/19,02/04/18
2209,HH,HH1167713935,LOTTIE,Ward,666 New Road,Maidstone,Kent,MS930TW,16/01/59,07706791713,LOTTIEWard@ee-mail.uk.com,,,d8969621,,ALF4759398,04/08/15,10/06/15,20/03/18,09/01/18
2210,Loans,LOA744691450,JUDE,Cooper,246 Constable Mead,Dudley,West Midlands,DY930WU,11/10/36,07444123605,J_Cooper@icloud.co.uk,,,d53946007,,ALF1739834,24/08/17,23/11/16,30/10/15,31/08/16
2211,Travel,TRA391675511,ELLIOTT,Hall,673 Chatham Celyn,Coventry,West Midlands,CV392KI,08/01/67,07639065171,ELLIOTT_Hall721@aol.mail.uk,,,d53215278,,ALF0324932,07/12/17,31/12/18,02/12/17,09/05/17
2212,Travel,TRA678388033,ARIA,Johnson,236 Ambleside Park,Slough,Berkshire,SG567UB,02/01/40,07670127751,ARIAJohnson@plusnet.co.uk,,,d22738785,,ALF5770635,15/01/18,22/01/18,29/01/19,11/06/16
2213,Loans,LOA303954254,ETHAN,Edwards,882 New Street,Swansea,West Glamorgan,SA700KL,04/04/46,07962559185,ETHANEdwards897@plusnet.com,,,d76849464,,ALF5860115,25/07/16,05/04/17,21/02/15,22/02/19
2214,Motor,MOT364169824,THEODORE,Wright,423 Hill Lane,Walsall,West Midlands,WL427KI,20/07/81,07286645037,T_Wright302@ee-mail.uk.com,XB31OXX,Wright63663116,d85618644,abi44439377648,ALF6613332,08/10/16,20/04/16,13/06/18,05/02/15
2215,MP,MP9051545707,ELIZA,Davis,569 Wharf Coppice,Bradford,West Yorkshire,BR938VP,11/05/39,07811064872,ELIZA@Davis.com,OR08SPH,Davis32982748,d7836061,abi21872799367,ALF8407614,01/03/17,17/02/15,03/07/17,13/12/15
2216,HH,HH3896931758,LILY,Thompson,869 Water Street,Cambridge,Cambridgeshire,CE325PK,19/11/74,07234749521,LThompson960@godaddy.co.uk,,,d37607110,,ALF8043742,03/05/18,12/06/15,18/12/18,14/03/17
2217,HH,HH7024154135,CHLOE,Thomas,399 Sycamore Avenue,Glasgow,Clyde,GW356RM,25/04/75,07137544764,CThomas215@icloud.co.uk,,,d74621566,,ALF2754698,19/02/16,15/07/15,01/02/19,07/08/18
2218,Travel,TRA803913296,THOMAS,Dixon,235 Bleasedale Road,Birmingham,West Midlands,BM983LO,28/08/86,07903849125,THOMAS_Dixon@plusnet.com,,,d56813413,,ALF7881578,28/03/17,08/12/17,11/12/17,20/05/18
2219,MP,MP6468762580,ESME,Robinson,730 The Grove,Birmingham,West Midlands,BM573RA,05/08/54,07862978338,ESMERobinson@bt.com,XY12IRJ,Robinso66443654,d77980816,abi74478578623,ALF6686030,08/01/15,09/12/17,23/08/16,05/04/18
2220,HH,HH9814204456,FELIX,Butler,365 Portland Road,Edinburgh,Midlothian,ED719DF,17/09/42,07968375162,FELIXButler880@vodafone.uk,,,d16639344,,ALF5616607,23/02/16,08/09/16,26/08/15,03/08/16
2221,Van,VAN390371839,CHLOE,Cooper,250 Highfield Road,Kingston-upon-Hull,East Riding of Yorkshire,HL798XX,29/06/64,07805881538,CCooper@virgin.com,WX44XWN,Cooper26921775,d20261180,abi66230435732,ALF7118190,25/10/16,29/07/17,24/11/17,13/12/15
2222,HH,HH7675233037,LAYLA,Walker,802 Russell Road,Leeds,West Yorkshire,LD666XK,16/02/62,07766532368,LAYLAWalker@o2.com,,,d82837627,,ALF5230143,05/08/18,06/03/16,22/02/18,07/02/15
2223,Motor,MOT589210191,JESSICA,Turner,758 Barn Close,Maidstone,Kent,MS328ZD,17/02/93,07267164842,J_Turner791@plusnet.co.uk,VM03ITK,Turner59012114,d71678377,abi95109193907,ALF3341658,10/09/16,11/04/15,08/07/17,22/04/17
2224,MP,MP8881490046,WILLOW,Marshall,833 Kirklatch Court,Portsmouth,Hampshire,PO842SF,16/07/52,07615313754,WILLOWMarshall655@ee-mail.uk.com,PG31IQK,Marshal99871997,d56584446,abi22472870466,ALF8189842,21/12/16,31/01/18,23/11/15,26/12/17
2225,MP,MP2139744027,HARPER,Brown,186 Barlow Side,Ipswich,Suffolk,IP592PI,17/04/83,07748180726,HARPER_Brown@yahoo.com,YR76TKT,Brown9789821,d11628180,abi54348772482,ALF4461555,04/08/18,06/06/16,24/01/17,09/01/18
2226,MP,MP0510935856,BLAKE,Cox,714 Regents Head,Coventry,West Midlands,CV718GP,12/09/39,07708588109,BLAKECox415@icloud.com,RJ45YQD,Cox64267056,d89139657,abi11644117417,ALF5873767,18/01/18,03/03/18,02/01/18,11/01/19
2227,MP,MP0510935856,HARVEY,Cox,714 Regents Head,Coventry,West Midlands,CV718GP,11/12/97,07356028472,HARVEYCox@aol.mail.uk,RJ45YQD,Cox54561180,d89139657,abi11644117417,ALF5873767,18/01/18,03/03/18,02/01/18,11/01/19
2228,Motor,MOT414532917,MILLIE,Thomas,516 The Mount,Colchester,Essex,CO680CN,17/07/52,07326457554,MILLIEThomas141@o2.uk,CA85AET,Thomas34129398,d92440463,abi25031651252,ALF8558200,01/02/17,10/04/19,05/06/18,12/05/17
2229,Motor,MOT414532917,FREYA,Thomas,516 The Mount,Colchester,Essex,CO680CN,01/02/55,07242432955,FREYAThomas884@godaddy.co.uk,CA85AET,Thomas88869216,d92440463,abi25031651252,ALF8558200,01/02/17,10/04/19,05/06/18,12/05/17
2230,Van,VAN103029508,EDWARD,Scott,340 School Lane,Bradford,West Yorkshire,BR743NN,24/04/83,07046499317,EDWARD_Scott@icloud.com,LK23THD,Scott34428364,d83797707,abi94256556578,ALF7105168,15/11/17,27/01/15,27/03/15,21/12/17
2231,HH,HH6057048772,PHOEBE,Smith,316 Dudley Road,Norwich,Norfolk,NH208QX,22/01/81,07025381145,PHOEBESmith@plusnet.co.uk,,,d90279506,,ALF9262055,16/07/15,02/02/16,09/09/17,15/04/19
2232,MP,MP9298490425,HARRY,Davis,9 Richmond Road,Sunderland,Tyne and Wear,SD219VS,22/10/75,07306462640,HDavis@aol.mail.uk,PT90RVB,Davis2353483,d96609415,abi85430354143,ALF3395092,10/01/19,13/05/18,11/02/19,06/11/18
2233,Motor,MOT809494749,GABRIEL,Johnson,886 Chatham Celyn,Nottingham,Nottinghamshire,NT538SF,09/01/65,07523323198,GABRIELJohnson@plusnet.co.uk,SR70HPI,Johnson9004665,d19224119,abi07376322207,ALF1725198,21/06/17,23/02/15,21/11/18,15/08/18
2234,HH,HH5651944547,LEWIS,Ellis,254 Burley Orchard,Swansea,West Glamorgan,SA187GB,17/03/88,07331921940,LEWISEllis@googlemail.com,,,d4185681,,ALF5216577,07/02/15,01/02/17,08/09/18,03/09/18
2235,MP,MP3385407854,GRACE,Carter,771 Pound Close,Colchester,Essex,CO373VW,16/12/54,07775300510,GRACECarter206@o2.uk,LF39WXP,Carter61928660,d97750915,abi72242144014,ALF9652957,13/09/16,30/06/17,08/09/16,07/07/15
2236,Loans,LOA246953786,JENSON,Palmer,119 Finch Crescent,Coventry,West Midlands,CV948UV,28/11/60,07063009617,J_Palmer841@gmail.com,,,d49428403,,ALF8166207,13/01/16,06/12/16,10/04/15,05/11/17
2237,Van,VAN412715592,ZARA,James,766 Hazel Grove,Swindon,Wiltshire,SW808DB,01/08/72,07500561876,ZARAJames@virginmail.com,MR29PHS,James6534031,d85642695,abi28619976762,ALF2268053,12/02/18,03/08/15,21/08/18,05/03/15
